,index,imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
87,708,118114,http://www.imdb.com/title/tt118114,Wallace_&_Gromit:_The_Best_of_Aardman_Animation_(1996),8.6,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNDMxOTIxOF5BMl5BanBnXkFtZTcwODA1NTcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
88,717,113429,http://www.imdb.com/title/tt113429,"Institute_Benjamenta,_or_This_Dream_That_One_Calls_Human_Life_(1995)",7.3,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA4OTYxNjQ0NDNeQTJeQWpwZ15BbWU3MDU0MTMyMzg@._V1_UY268_CR7,0,182,268_AL_.jpg"
89,725,115624,http://www.imdb.com/title/tt115624,Barb_Wire_(1996),3.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWQ3NTc1YzQtNDJhYS00NDIzLWFmM2EtZjgxNzQwNDQ4YjNmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR2,0,182,268_AL_.jpg"
90,732,112691,http://www.imdb.com/title/tt112691,A_Close_Shave_(1995),8.2,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzliZjhkODctMGJjOS00YWQ3LWEzMjgtYmZjNzMwMDYwYWNjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
91,735,115571,http://www.imdb.com/title/tt115571,The_Arrival_(1996),6.3,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzhiN2M1NGUtOWVmNi00YWU1LWJlNGMtZDMzYjkwZTQ4MmY4XkEyXkFqcGdeQXVyNjc2NDI1ODA@._V1_UY268_CR0,0,182,268_AL_.jpg"
92,751,113280,http://www.imdb.com/title/tt113280,Heavy_(1995),7.0,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTIyMDBhZTQtNDNkYS00YTE0LThmNjItYTQ2ZThmZGI3NTNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
93,767,116629,http://www.imdb.com/title/tt116629,Independence_Day_(1996),6.9,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGQwNDNkMmItYWY1Yy00YTZmLWE5OTAtODU0MGZmMzQ1NDdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
94,770,116583,http://www.imdb.com/title/tt116583,The_Hunchback_of_Notre_Dame_(1996),6.9,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmYxNjE2M2UtYzJhOC00MzVlLWJhM2ItYzkzZWJkZWFhNTE1L2ltYWdlXkEyXkFqcGdeQXVyMzMyODMwMTI@._V1_UX182_CR0,0,182,268_AL_.jpg"
95,774,113147,http://www.imdb.com/title/tt113147,The_Gate_of_Heavenly_Peace,8.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmQ5ZmEwMDEtZTUxMi00NTQyLTgyNmEtODc4ZjIwZWI5YjY1XkEyXkFqcGdeQXVyNDc3MTk3Njg@._V1_UY268_CR109,0,182,268_AL_.jpg"
96,775,117218,http://www.imdb.com/title/tt117218,The_Nutty_Professor_(1996),5.6,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwODlmZDktNWRkOC00NTFlLTkyMjQtYWUxMzZkNDE4MGVmXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
97,783,72362,http://www.imdb.com/title/tt72362,A_Very_Natural_Thing_(1974),6.7,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMTA4NjA0Nl5BMl5BanBnXkFtZTcwOTUzODIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
98,821,115857,http://www.imdb.com/title/tt115857,Chain_Reaction_(1996),5.6,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5NTQ2NTUzOF5BMl5BanBnXkFtZTcwMDg1OTgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
99,831,113080,http://www.imdb.com/title/tt113080,Flirt_(1995),6.3,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTU0MzI5NjI2N15BMl5BanBnXkFtZTcwODIzMzMzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
100,834,116225,http://www.imdb.com/title/tt116225,Escape_from_L.A._(1996),5.7,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWUzNTRmNTQtNWMwZS00MTg4LThhMDUtYmQ5OGQ5MmNmYzNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
101,863,120004,http://www.imdb.com/title/tt120004,The_Relic_(1997),5.7,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQyMWQ0MWItY2QxZi00NjQ5LTk3OGQtZjU4NTljMjY1ZWJmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
102,864,116654,http://www.imdb.com/title/tt116654,The_Island_of_Dr._Moreau_(1996),4.4,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjQxNmM5ODItMGM3Yi00N2VlLTkwNTEtNDZkNzUyYzA3MmIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
103,871,113596,http://www.imdb.com/title/tt113596,The_Land_Before_Time_III:_The_Time_of_the_Great_Giving_(1995),5.6,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1OTU3NjkwMl5BMl5BanBnXkFtZTYwOTU2MDg5._V1_UY268_CR3,0,182,268_AL_.jpg"
104,877,24252,http://www.imdb.com/title/tt24252,Liebelei_(1933),7.7,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjA3NDQ2MDQ3OV5BMl5BanBnXkFtZTgwNjk2OTgzMjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
105,907,62622,http://www.imdb.com/title/tt62622,2001:_A_Space_Odyssey_(1968),8.3,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTZkZTBhYmUtMTIzNy00YTViLTg1OWItNGUwMmVlN2FjZTVkXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
106,915,50105,http://www.imdb.com/title/tt50105,An_Affair_to_Remember_(1957),7.6,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDkxODc3MDE3NV5BMl5BanBnXkFtZTcwMzEyMzU3Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
107,939,34012,http://www.imdb.com/title/tt34012,Penny_Serenade_(1941),7.2,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGVjYzU4NjAtOWVkYi00OWQ3LWEwYzMtOTI2ZWY3YTQ1ZGM4L2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg"
108,942,25586,http://www.imdb.com/title/tt25586,Of_Human_Bondage_(1934),7.3,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmQyOGJlZDAtMmQ0MS00MDc3LTg4NzktNjQwZGRkMmE0YjExXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY268_CR13,0,182,268_AL_.jpg"
109,954,51459,http://www.imdb.com/title/tt51459,Cat_on_a_Hot_Tin_Roof_(1958),8.1,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzFhNTMwNDMtZjY3Yy00NzY3LWI1ZWQtZTQxMWJmODVhZWFkXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
110,955,47162,http://www.imdb.com/title/tt47162,The_Last_Time_I_Saw_Paris_(1954),6.2,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3Mzk2ODI2OF5BMl5BanBnXkFtZTcwMTk2MDIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
111,964,48491,http://www.imdb.com/title/tt48491,Picnic_(1955),7.2,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyMTMxNDg3NF5BMl5BanBnXkFtZTgwODA3NDgyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
112,969,118742,http://www.imdb.com/title/tt118742,Bliss_(1997),6.1,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NTgzNTY2Ml5BMl5BanBnXkFtZTcwMTc0MDgxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
113,976,115678,http://www.imdb.com/title/tt115678,Big_Night_(1996),7.3,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMjAzMjMyMl5BMl5BanBnXkFtZTcwNTUzNDIyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
114,1003,42332,http://www.imdb.com/title/tt42332,Cinderella_(1950),7.3,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGU0NGQ1MzEtODIwZS00YTdiLWJhMzQtN2RkN2YzNGVjNDZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
115,1004,63819,http://www.imdb.com/title/tt63819,Winnie_the_Pooh_and_the_Blustery_Day_(1968),8.0,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4Nzg4Njk4MV5BMl5BanBnXkFtZTYwNDIxMDY5._V1_UX182_CR0,0,182,268_AL_.jpg"
116,1006,57546,http://www.imdb.com/title/tt57546,The_Sword_in_the_Stone_(1963),7.2,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMTE5NjkwN15BMl5BanBnXkFtZTYwODMwNzQ5._V1_UY268_CR4,0,182,268_AL_.jpg"
117,1010,33563,http://www.imdb.com/title/tt33563,Dumbo_(1941),7.3,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWVmNWQ2OTQtNzJlNC00ZmQwLTg4ZTktZTNmM2IxZTlkOGM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
118,1011,76538,http://www.imdb.com/title/tt76538,Pete's_Dragon_(1977),6.4,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjJkMjcyOTktYTIwNC00MTY3LWE4ZTAtMTdlODg0NDE3YTQ1XkEyXkFqcGdeQXVyNjM1MTQ0NTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
119,1012,66817,http://www.imdb.com/title/tt66817,Bedknobs_and_Broomsticks_(1971),7.0,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMTY3MTE5OF5BMl5BanBnXkFtZTgwNTQ0ODgxMzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
120,1013,43274,http://www.imdb.com/title/tt43274,Alice_in_Wonderland_(1951),7.4,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BODY1ZDAzNjQtMWU5YS00NzYxLTk3MDQtYTI5MDRkMjgyNmMxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
121,1014,82406,http://www.imdb.com/title/tt82406,The_Fox_and_the_Hound_(1981),7.3,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDQzZWRlYjctMjE0ZS00NWU5LWE3NzktYzZiNzJiM2UxMDczXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
122,1018,104692,http://www.imdb.com/title/tt104692,The_Lawnmower_Man_(1992),5.4,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWZhODdkMTEtMzBmNy00NzU5LWIzYjMtYTkwNWE3YTRjOTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
123,1019,118044,http://www.imdb.com/title/tt118044,Unhook_the_Stars_(1996),6.6,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NjgxMDQwN15BMl5BanBnXkFtZTcwODk1NTgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
124,1020,114597,http://www.imdb.com/title/tt114597,Synthetic_Pleasures_(1995),6.7,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTE0ODI2OTAzMF5BMl5BanBnXkFtZTcwMTk2OTIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
125,1036,116722,http://www.imdb.com/title/tt116722,Jude_(1996),7.0,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MTIyOTc1NF5BMl5BanBnXkFtZTYwMDI5NDg4._V1_UY268_CR4,0,182,268_AL_.jpg"
126,1039,117509,http://www.imdb.com/title/tt117509,Romeo_+_Juliet_(1996),6.8,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmYyY2NjYmQtNDU5NS00MmZjLTliYjAtYTNiNzI1ODdmYTVmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
127,1043,116714,http://www.imdb.com/title/tt116714,Johns_(1996),6.3,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNTU3NTc4MV5BMl5BanBnXkFtZTcwMjgyNDAzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
128,1055,70707,http://www.imdb.com/title/tt70707,Sleeper_(1973),7.3,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMzY1MzI3Nl5BMl5BanBnXkFtZTcwOTM4OTYwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
129,1074,84707,http://www.imdb.com/title/tt84707,Sophie's_Choice_(1982),7.7,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NDUyYTEtMzkyZi00YjMzLTkwMDUtYWMzNjIwNmM5NWQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
130,1075,83866,http://www.imdb.com/title/tt83866,E.T._the_Extra-Terrestrial_(1982),7.9,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
131,1084,116859,http://www.imdb.com/title/tt116859,The_Leopard_Son_(1996),7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0ODUxNTM0NF5BMl5BanBnXkFtZTcwNzk4NjgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
132,1088,117040,http://www.imdb.com/title/tt117040,Microcosmos_(1996),7.9,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MDU2ODcyNF5BMl5BanBnXkFtZTcwOTk2NDEzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
133,1099,114147,http://www.imdb.com/title/tt114147,Plutonium_Circus_(1994),6.4,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MDAwNDE5N15BMl5BanBnXkFtZTcwNjEwMDcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
134,1100,117320,http://www.imdb.com/title/tt117320,A_Perfect_Candidate_(1996),7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMjgyMjI2N15BMl5BanBnXkFtZTcwMzg1NTUyMQ@@._V1_UY268_CR14,0,182,268_AL_.jpg"
135,1104,96754,http://www.imdb.com/title/tt96754,The_Abyss_(1989),7.6,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWMzMDNlMDQtMTYyYi00OTM3LTllZDYtYThhMTk5MzNhZTRhXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
136,1106,82340,http://www.imdb.com/title/tt82340,Escape_from_New_York_(1981),7.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMTY0Nzg0MV5BMl5BanBnXkFtZTgwMDU3MzQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
137,1114,116587,http://www.imdb.com/title/tt116587,Hustler_White_(1996),6.0,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MTA5NzUyNF5BMl5BanBnXkFtZTcwMTk1MzMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
138,1125,108598,http://www.imdb.com/title/tt108598,The_Wrong_Trousers_(1993),8.4,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDBmNGU4MTEtMmI2Mi00NjU1LTgxNTktMDQ1MDE0Y2MwMjYwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
139,1128,109781,http://www.imdb.com/title/tt109781,Faust_(1994),7.5,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMzM4ODg4N15BMl5BanBnXkFtZTgwMjQ4NzEwMjE@._V1_UY268_CR7,0,182,268_AL_.jpg"
140,1146,99028,http://www.imdb.com/title/tt99028,American_Dream_(1990),8.0,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MzM4MjUwMF5BMl5BanBnXkFtZTcwMjM5MTUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
141,1168,100332,http://www.imdb.com/title/tt100332,Paris_Is_Burning_(1990),8.1,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NTc4MjQwMV5BMl5BanBnXkFtZTcwNjg5MTAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
142,1174,88846,http://www.imdb.com/title/tt88846,Brazil_(1985),8.0,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDM0YTM3Y2UtNzY5MC00OTc4LThhZTYtMmM0ZGZjMmU1ZjdmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR1,0,182,268_AL_.jpg"
143,1180,66921,http://www.imdb.com/title/tt66921,A_Clockwork_Orange_(1971),8.3,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
144,1197,104361,http://www.imdb.com/title/tt104361,A_Grand_Day_Out_(1989),7.8,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWUyNjg5MTktNDk2Yi00YzUwLTkwMjMtZTdlNTcxZTk4OWY0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
145,1205,79944,http://www.imdb.com/title/tt79944,Stalker_(1979),8.1,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDY2NjU0NDAxOF5BMl5BanBnXkFtZTgwNjQ4MTI2MTE@._V1_UY268_CR3,0,182,268_AL_.jpg"
146,1212,88247,http://www.imdb.com/title/tt88247,The_Terminator_(1984),8.0,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BODE1MDczNTUxOV5BMl5BanBnXkFtZTcwMTA0NDQyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
147,1225,43456,http://www.imdb.com/title/tt43456,The_Day_the_Earth_Stood_Still_(1951),7.8,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjUzNGQ0ZTUtNjMzNy00YmFjLTg2NjctM2UwODUzZGZlNDhhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
148,1227,92610,http://www.imdb.com/title/tt92610,Bad_Taste_(1987),6.7,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjI5ZDY5OWYtOTIwMy00MzQ3LWFlM2EtYjMzODIzZGU0NGUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
149,1242,88763,http://www.imdb.com/title/tt88763,Back_to_the_Future_(1985),8.5,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
150,1246,94625,http://www.imdb.com/title/tt94625,Akira_(1988),8.1,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2ZiZTk1ODgtMTZkNS00NTYxLWIxZTUtNWExZGYwZTRjODViXkEyXkFqcGdeQXVyMTE2MzA3MDM@._V1_UX182_CR0,0,182,268_AL_.jpg"
151,1262,94006,http://www.imdb.com/title/tt94006,Some_Kind_of_Wonderful_(1987),7.1,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM5ODExMjc5MV5BMl5BanBnXkFtZTgwODc3MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
152,1266,96332,http://www.imdb.com/title/tt96332,The_Unbearable_Lightness_of_Being_(1988),7.4,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWU0ZGExMTctMzZhYy00YWU1LWE5YWUtYWNhNTEyYmM2MWU5XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
153,1267,91867,http://www.imdb.com/title/tt91867,A_Room_with_a_View_(1985),7.4,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTEyYmE0M2MtZDQ1OC00MGUxLWI4OGMtM2M1ZjIyNDI0Y2Q4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
154,1268,89886,http://www.imdb.com/title/tt89886,Real_Genius_(1985),7.0,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQ5MzU3ODg0OF5BMl5BanBnXkFtZTgwODM0MzQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
155,1269,84503,http://www.imdb.com/title/tt84503,Pink_Floyd:_The_Wall_(1982),8.0,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDhlZTYxOTYtYTk3Ny00ZDljLTk3ZmItZTcxZWU5YTIyYmFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
156,1272,49223,http://www.imdb.com/title/tt49223,Forbidden_Planet_(1956),7.7,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTdmODZkNmQtYjU4Mi00MTcyLTg5YmEtNmVjMWU1M2Y5NzgyXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
157,1280,114089,http://www.imdb.com/title/tt114089,Parallel_Sons_(1995),6.4,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMTc4NjgzN15BMl5BanBnXkFtZTcwNTcyNTY1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
158,1286,114093,http://www.imdb.com/title/tt114093,Paris_Was_a_Woman_(1996),7.6,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NDk3MDI4MF5BMl5BanBnXkFtZTcwNjAzOTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
159,1291,103644,http://www.imdb.com/title/tt103644,Alien__(1992),6.4,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNThhODA5Y2ItMzEzYy00MjE3LTgxYTUtNDIzYjc2ZTllODE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
160,1305,51418,http://www.imdb.com/title/tt51418,The_Blob_(1958),6.4,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjI2Yjg1ZDctYmMzNy00MWIyLWI5NmEtNzY5YzM5OWQ4OTQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR2,0,182,268_AL_.jpg"
161,1306,82083,http://www.imdb.com/title/tt82083,Blood_Beach_(1980),4.3,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc0ZmRjMzctYmRkYS00NjQ3LWI0OWEtNTBhNjE1ZDM4OTQ4XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
162,1310,26138,http://www.imdb.com/title/tt26138,Bride_of_Frankenstein_(1935),7.9,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTUzMzAzMzEzNV5BMl5BanBnXkFtZTgwOTg1NTAwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
163,1324,115751,http://www.imdb.com/title/tt115751,Breaking_the_Waves_(1996),7.9,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDYwZTU2MzktNWYxMS00NTYzLTgzOWEtMTRiYjc5NGY2Nzg1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
164,1330,84116,http://www.imdb.com/title/tt84116,Identification_of_a_Woman_(1982),6.8,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NTM5ODMzNF5BMl5BanBnXkFtZTcwNDk0NDA1NA@@._V1_UY268_CR4,0,182,268_AL_.jpg"
165,1340,79945,http://www.imdb.com/title/tt79945,Star_Trek:_The_Motion_Picture_(1979),6.4,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzNlMzNlNmQtNmYzNS00YmU5LWIzYWQtMDRkYzIzNzEzOTIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
166,1341,102975,http://www.imdb.com/title/tt102975,Star_Trek_VI:_The_Undiscovered_Country_(1991),7.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTM1ZDc0MDEtYjhhMC00ZWFmLThlMTYtOTI2MTdkZDVhODQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
167,1343,84726,http://www.imdb.com/title/tt84726,Star_Trek_II:_The_Wrath_of_Khan_(1982),7.7,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzcyYWE5YmQtNDE1Yi00ZjlmLWFlZTAtMzRjODBiYjM3OTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
168,1344,88170,http://www.imdb.com/title/tt88170,Star_Trek_III:_The_Search_for_Spock_(1984),6.6,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTliZGVjZmMtNzEzMy00MzVhLWFhYjYtNDhlYmViNGNiMGFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
169,1345,92007,http://www.imdb.com/title/tt92007,Star_Trek_IV:_The_Voyage_Home_(1986),7.3,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGY2MDE2MGQtMjczYi00YTdhLWIzNzktNDk2NzMzZmYwMTJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
170,1360,116996,http://www.imdb.com/title/tt116996,Mars_Attacks!_(1996),6.3,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTAzODA5ZjgtNWI5ZC00NTU5LWE2NjYtM2QzYTcwMzE1MjEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
